代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
00560	珠江船务	-0.97	998240	--  	--  	2.050	2000	0.49	          0.04	  0.47	2.060	2.060	2.040	488000	工用运输	
00372	保德国际发展	-1.04	993251	--  	--  	0.475	14000	0.00	          0.12	  1.25	0.475	0.480	0.470	2100220	其他金融	
01051	国际资源	-2.08	990451	--  	--  	0.094	3000	0.00	          0.04	  0.68	0.096	0.096	0.094	10455542	黄金贵金属	
00231	平安证券集团控股	3.90	989780	--  	--  	0.080	300000	0.00	          0.07	  3.20	0.077	0.082	0.077	12350000	地产	
01696	SISRAM MED	-1.23	975490	--  	--  	6.440	400	0.00	          0.03	  1.04	6.600	6.630	6.440	150022	医药医疗	
03315	金邦达宝嘉	1.34	973400	--  	--  	2.270	9000	0.44	          0.05	  1.15	2.250	2.270	2.240	432000	信息器材	
00595	AV CONCEPT HOLD	1.85	970760	--  	--  	0.550	28000	0.00	          0.19	  2.18	0.530	0.550	0.530	1772000	半导体	
00647	JOYCE BOUTIQUE	7.94	967500	--  	--  	0.340	2000	4.62	          0.18	  6.34	0.320	0.340	0.310	2986000	纺织服饰	
01189	珀丽酒店	-4.49	964562	--  	--  	0.425	10000	0.00	          0.29	  5.87	0.435	0.435	0.415	2270900	酒店及消闲	
00784	凌锐控股	0.00	961050	--  	--  	0.430	100000	-2.27	          0.27	  2.02	0.435	0.455	0.430	2170000	建筑	
02025	瑞丰动力	0.80	959540	--  	--  	1.260	2000	-1.56	          0.09	  0.70	1.240	1.290	1.240	754000	汽车	
01102	环能国际	0.50	958430	--  	--  	0.203	100000	0.00	          0.05	  0.55	0.202	0.204	0.201	4718000	工业工程	
01555	ＭＩ能源	-1.85	949260	--  	--  	0.530	40000	0.00	          0.06	  1.43	0.540	0.550	0.530	1770000	石油天然气	
01222	WANG ON GROUP	-1.69	947451	--  	--  	0.116	500000	0.00	          0.04	  1.31	0.117	0.117	0.115	8129187	地产	
01431	原生态牧业	5.00	945865	--  	--  	0.315	20000	0.00	          0.06	  2.76	0.305	0.330	0.305	2984000	食物饮品	
00509	世纪阳光	-1.92	944675	--  	--  	0.255	5000	0.00	          0.08	  2.21	0.255	0.260	0.250	3695000	原材料	
01975	新兴印刷	-0.88	944480	--  	--  	1.120	8000	0.00	          0.18	  2.88	1.110	1.120	1.100	844000	工用支援	
03322	永嘉集团	-1.90	943700	--  	--  	1.030	4000	0.00	          0.07	  2.75	1.050	1.050	1.020	916000	纺织服饰	
01509	和美医疗	1.06	939810	--  	--  	2.860	1000	0.00	          0.04	  1.04	2.780	2.860	2.780	336000	医疗服务	
01089	乐游科技控股	-0.58	938800	--  	--  	1.700	65000	0.00	          0.02	  0.67	1.730	1.740	1.700	550000	农业产品	
01164	中广核矿业	0.00	932002	--  	--  	0.620	30000	0.00	          0.02	  1.18	0.610	0.620	0.610	1507200	一般金属	
00623	中视金桥	-0.55	930120	--  	--  	1.810	3000	0.56	          0.10	  2.45	1.810	1.820	1.800	515000	媒体及娱乐	
02113	东盈控股	0.00	920650	--  	--  	0.700	5000	1.45	          0.17	  0.65	0.690	0.700	0.680	1340000	建筑	
03838	中国淀粉	1.56	918650	--  	--  	0.325	5000	0.00	          0.05	  0.79	0.320	0.325	0.320	2860000	农业产品	
00622	威华达控股	0.00	916034	--  	--  	0.670	3000	0.00	          0.05	  0.36	0.680	0.690	0.660	1354600	其他金融	
03882	天彩控股	-0.78	913370	--  	--  	1.280	9000	0.00	          0.08	  0.29	1.290	1.350	1.280	700000	家电及用品	
02699	新明中国	-0.82	908360	--  	--  	1.210	2000	0.00	          0.04	  1.46	1.240	1.250	1.200	748000	地产	
00190	香港建设（控股）	0.00	908177	--  	--  	5.820	1000	-0.17	          0.03	  0.84	5.820	5.870	5.720	156998	地产	
06839	云南水务	-0.30	905140	--  	--  	3.270	1000	0.00	          0.08	  0.52	3.290	3.330	3.250	275000	公用事业	
00166	新时代能源	-1.46	903035	--  	--  	0.202	36000	-0.49	          0.05	  7.10	0.205	0.210	0.199	4488300	石油天然气	
00167	IDT INT'L	0.00	900931	--  	--  	0.163	100000	-1.21	          0.23	  3.16	0.161	0.167	0.147	5852046	家电及用品	
00910	中国三迪	-1.30	896112	--  	--  	0.380	348000	0.00	          0.05	  1.59	0.375	0.380	0.370	2376700	地产	
02326	新源万恒控股	-1.35	894140	0.146	0.147	0.146	20000	0.00	          0.03	  1.89	0.149	0.149	0.144	6120000	一般金属	
01143	华夏健康产业	-1.96	891000	--  	--  	0.250	20000	0.00	          0.06	  0.84	0.250	0.250	0.250	3564000	家电及用品	
01633	上谕集团	3.13	875085	--  	--  	0.495	117000	-1.00	          0.26	  1.94	0.480	0.520	0.480	1764000	建筑	
01635	大众公用	-2.19	874310	3.120	3.140	3.120	1000	-0.32	          0.05	  0.40	3.190	3.190	3.120	277000	公用事业	
00952	中国泛海金融	0.00	874100	--  	--  	1.070	10000	-0.93	          0.01	  1.04	1.080	1.080	1.070	810000	其他金融	
00705	鼎和矿业	-2.13	869544	--  	--  	0.046	108000	0.00	          0.28	  0.53	0.048	0.048	0.045	18648000	一般金属	
02016	浙商银行	0.21	869510	4.650	4.690	4.690	1000	0.00	          0.00	  0.54	4.700	4.700	4.650	186000	银行	
02722	重庆机电	-1.20	869380	--  	--  	0.820	2000	0.00	          0.10	  0.58	0.830	0.830	0.820	1054000	工业工程	
00180	开达集团	-1.44	867760	--  	--  	1.370	2000	0.00	          0.07	  0.50	1.380	1.400	1.360	630000	家电及用品	
00171	银建国际	0.67	867480	--  	--  	1.510	224000	0.00	          0.03	  0.65	1.480	1.510	1.470	580000	地产	
01616	星宏传媒	-2.90	865140	--  	--  	0.670	18000	-2.90	          0.12	  3.77	0.700	0.710	0.670	1238000	纺织服饰	
01985	美高域	-3.03	857900	--  	--  	1.280	6000	0.00	          0.22	  0.39	1.320	1.370	1.260	648000	软件服务	
01301	德基科技控股	0.00	857600	--  	--  	1.130	2000	0.00	          0.12	  1.80	1.130	1.130	1.110	764000	工业工程	
00775	长江生命科技	-1.61	857100	0.600	0.610	0.610	30000	0.00	          0.01	  0.52	0.610	0.620	0.600	1406000	医药医疗	
01161	奥思集团	0.00	853700	--  	--  	0.940	2000	0.00	          0.12	 11.97	0.940	0.940	0.920	910000	医疗服务	
01369	五洲国际	0.00	852660	--  	--  	0.870	2000	0.00	          0.02	  0.80	0.860	0.870	0.860	984000	地产	
06161	泰加保险	4.10	849640	--  	--  	1.270	40000	-0.78	          0.13	  4.62	1.180	1.280	1.160	700000	保险	
01175	鲜驰达控股	-1.59	836357	--  	--  	0.620	10000	1.64	          0.08	  0.46	0.640	0.640	0.600	1360100	食物饮品	
00825	新世界百货中国	-0.55	834850	--  	--  	1.820	1000	-0.55	          0.03	  0.73	1.820	1.830	1.810	458000	零售	
01685	博耳电力	-2.76	825250	1.760	1.770	1.760	5000	-0.56	          0.06	  0.54	1.810	1.810	1.760	465000	工业工程	
06866	佐力小贷	2.22	822480	--  	--  	0.920	8000	0.00	          0.30	  7.19	0.900	0.940	0.890	906000	其他金融	
01322	创达科技控股	1.43	808540	--  	--  	1.420	500	2.16	          0.08	  1.37	1.410	1.440	1.390	572000	工业工程	
00290	中国富强金融	-1.68	799320	--  	--  	0.176	22000	0.00	          0.06	  1.13	0.176	0.177	0.173	4550000	其他金融	
02340	升捷控股	-5.68	796240	--  	--  	0.830	220000	2.47	          0.22	  7.86	0.860	0.860	0.810	952000	建筑	
01702	东光化工	-3.33	795520	--  	--  	3.480	4000	-0.57	          0.04	  1.95	3.400	3.580	2.960	256000	原材料	
02227	守益控股	-1.64	792680	--  	--  	0.600	4000	0.00	          0.16	  0.18	0.610	0.610	0.580	1336000	建筑	
00776	帝国集团环球控股	1.01	788000	--  	--  	5.000	2000	0.00	          0.06	  1.09	4.950	5.030	4.820	161000	家电及用品	
01655	OKURA HOLDINGS	0.83	787800	--  	--  	1.220	5000	0.00	          0.13	  4.18	1.210	1.290	1.200	640000	酒店及消闲	
00434	博雅互动	-0.61	787330	--  	--  	3.260	1000	0.62	          0.03	  0.48	3.270	3.290	3.230	243000	软件服务	
01387	人和商业	-0.98	778893	0.201	0.202	0.202	2000	0.00	          0.01	  0.26	0.203	0.203	0.198	3879000	地产	
00034	九龙建业	0.48	774680	--  	--  	8.420	20000	0.00	          0.01	  1.01	8.410	8.440	8.400	92000	地产	
00677	金源米业	-2.02	772680	--  	--  	0.485	10000	0.00	          0.09	  6.20	0.490	0.490	0.485	1588000	农业产品	
00638	建溢集团	1.12	771240	--  	--  	2.710	2000	-1.45	          0.07	  0.98	2.750	2.750	2.690	284000	家电及用品	
00498	保华集团	0.00	766780	--  	--  	0.175	118000	0.00	          0.08	  1.64	0.178	0.179	0.175	4362000	建筑	
01365	润东汽车	-1.20	765780	--  	--  	3.290	1000	0.00	          0.02	  1.64	3.340	3.340	3.230	234000	汽车	
00342	新海能源	0.51	764660	--  	--  	1.980	2000	0.00	          0.03	  0.52	2.000	2.000	1.980	384000	石油天然气	
00875	中国金控	-3.23	761920	--  	--  	0.030	20000	0.00	          0.25	  2.11	0.031	0.031	0.029	25800000	农业产品	
00655	香港华人有限公司	0.00	755249	--  	--  	1.370	8000	1.48	          0.03	  1.93	1.380	1.400	1.330	556595	地产	
00104	ASIA COMM HOLD	-3.23	754025	--  	--  	0.300	5000	0.00	          0.16	  0.96	0.310	0.310	0.285	2555000	纺织服饰	
00526	利时集团控股	-0.80	750220	--  	--  	1.240	2000	0.00	          0.01	  0.82	1.260	1.260	1.230	608000	家电及用品	
00194	廖创兴企业	-0.60	748480	--  	--  	13.320	6000	-0.45	          0.01	  0.93	13.400	13.400	13.320	56000	地产	
00474	昊天发展集团	1.67	746880	--  	--  	0.305	420000	5.17	          0.05	  5.18	0.300	0.310	0.290	2538000	其他金融	
00869	彩星玩具	-1.59	746593	--  	--  	1.240	4000	0.00	          0.05	  0.58	1.240	1.250	1.220	598447	家电及用品	
06033	电讯数码控股	-2.01	743780	--  	--  	2.920	1000	0.00	          0.06	  1.03	2.960	2.980	2.900	253000	电讯	
00235	中策集团	-2.13	741740	--  	--  	0.092	125000	0.00	          0.05	  0.45	0.094	0.095	0.090	8015000	一般金属	
01373	国际家居零售	0.00	738940	--  	--  	1.490	50000	0.00	          0.07	  1.96	1.480	1.490	1.480	498000	家电及用品	
01181	唐宫中国	0.00	737890	--  	--  	3.250	2000	0.31	          0.04	  2.13	3.250	3.300	3.240	225500	酒店及消闲	
00181	闽港控股	-3.13	729500	--  	--  	0.310	20000	0.00	          0.21	  4.05	0.305	0.320	0.300	2380000	酒店及消闲	
00255	龙记集团	-1.06	724800	--  	--  	3.730	2000	0.00	          0.03	  3.05	3.760	3.760	3.730	194000	工业工程	
00936	鹏程亚洲	3.33	723800	--  	--  	0.930	10000	6.90	          0.08	  9.32	0.900	0.930	0.870	820000	工业工程	
00727	皇冠环球集团	-4.32	706960	--  	--  	1.330	2000	2.31	          0.02	  6.46	1.400	1.400	1.300	522000	酒店及消闲	
00214	汇汉控股	-0.90	701868	--  	--  	2.200	74000	0.00	          0.04	  0.55	2.180	2.220	2.180	318798	地产	
00471	中播控股	-1.64	701248	--  	--  	0.300	4000	0.00	          0.10	  2.32	0.305	0.305	0.300	2331100	电讯	
02886	滨海投资	-1.26	698740	--  	--  	1.570	2000	-0.63	          0.04	  2.45	1.590	1.680	1.570	436000	公用事业	
02166	芯智控股	-0.62	698020	--  	--  	1.600	14000	0.00	          0.09	  1.33	1.610	1.610	1.590	436000	工业工程	
01232	金轮天地控股	1.19	690080	--  	--  	0.850	78000	0.00	          0.05	  0.60	0.870	0.870	0.840	812000	地产	
00896	兴胜创建	-0.65	685115	--  	--  	1.540	30000	0.00	          0.04	  0.37	1.550	1.580	1.540	440693	建筑	
00503	朗生医药	0.00	672380	--  	--  	1.420	1000	0.71	          0.11	  0.44	1.440	1.440	1.410	474000	医药医疗	
02341	中怡国际	-1.30	671560	--  	--  	1.520	70000	0.00	          0.06	  1.06	1.520	1.530	1.520	440640	原材料	
00682	超大现代	1.96	669218	--  	--  	0.260	2000	0.00	          0.08	  0.68	0.255	0.260	0.255	2624316	农业产品	
00484	云游控股	0.11	668729	--  	--  	9.210	200	-0.11	          0.05	  0.33	9.230	9.370	9.200	72400	软件服务	
00687	香港国际建投	-0.45	665160	2.210	2.240	2.230	14000	0.00	          0.01	  0.18	2.230	2.230	2.210	300000	建筑	
00757	阳光能源	0.00	664770	--  	--  	0.265	2000	1.92	          0.08	  0.95	0.265	0.265	0.260	2532000	工业工程	
00387	力丰（集团）	-1.20	656600	--  	--  	1.650	4000	1.23	          0.18	  1.29	1.620	1.650	1.620	404000	工业工程	
00183	宏辉集团	3.68	651672	--  	--  	0.169	8000	-0.59	          0.07	  0.60	0.162	0.175	0.162	3816000	地产	
00047	合兴集团	0.00	651128	--  	--  	0.207	84000	1.47	          0.03	  0.93	0.212	0.212	0.203	3148000	酒店及消闲	
00822	嘉瑞国际	1.72	651060	--  	--  	0.590	2000	1.72	          0.12	  2.46	0.570	0.590	0.570	1116000	工业工程	
02188	泰坦能源技术	-2.13	642800	--  	--  	0.920	10000	1.10	          0.08	  1.06	0.940	0.940	0.900	704000	工业工程	
02339	京西国际	3.31	642152	--  	--  	1.250	2000	0.81	          0.09	  1.37	1.230	1.270	1.220	516000	汽车	
01468	英裘控股	0.00	639400	--  	--  	0.260	10000	0.00	          0.05	  1.56	0.260	0.265	0.255	2460000	纺织服饰	
00609	天德化工	-0.62	639120	--  	--  	1.600	4000	0.00	          0.05	  2.00	1.600	1.600	1.560	404000	原材料	
01683	皇中国际	-0.71	637920	--  	--  	1.400	4000	0.00	          0.09	  1.14	1.410	1.420	1.390	456000	建筑	
01101	华荣能源	0.00	634762	--  	--  	0.280	2000	0.00	          0.10	  0.76	0.280	0.285	0.280	2262600	工业工程	
01148	新晨动力	0.00	630830	--  	--  	1.080	1000	0.93	          0.05	  0.28	1.080	1.090	1.060	585000	汽车	
00948	融达控股	4.83	629411	--  	--  	2.170	40000	0.00	          0.12	  3.19	2.050	2.170	2.050	300800	信息器材	
02329	国瑞置业	-1.29	627770	2.300	2.320	2.300	4000	0.00	          0.01	  0.81	2.310	2.390	2.270	272000	地产	
01385	上海复旦	0.31	627540	--  	--  	6.550	4000	0.15	          0.03	  1.27	6.640	6.640	6.520	96000	半导体	
00809	大成生化科技	0.00	622372	--  	--  	0.114	256000	1.79	          0.09	  3.87	0.114	0.116	0.111	5454000	原材料	
00309	新华通讯频媒	-3.77	606750	--  	--  	0.255	500000	0.00	          0.16	  0.94	0.265	0.270	0.255	2330000	支援服务	
00250	中国数码信息	1.25	603710	--  	--  	0.081	2980000	0.00	          0.04	  8.37	0.080	0.081	0.078	7485000	软件服务	
00187	京城机电股份	-3.98	603200	2.070	2.170	2.170	2000	2.84	          0.28	  1.87	2.250	2.250	2.110	282000	工业工程	
00025	CHEVALIER INT'L	0.00	595240	--  	--  	12.900	10000	0.00	          0.02	  1.29	12.940	12.960	12.900	46000	综合企业	
00176	先机企业集团	2.56	591900	--  	--  	0.400	360000	-3.61	          0.07	 10.24	0.405	0.425	0.400	1462000	家电及用品	
06139	金茂酒店－ＳＳ	0.19	591798	--  	--  	5.170	1500	0.19	          0.01	  0.30	5.160	5.170	5.160	114570	酒店及消闲	
02308	研祥智能	2.59	591120	--  	--  	1.190	4000	0.00	          0.16	  1.09	1.230	1.230	1.180	492000	信息器材	
00221	易易壹金融	3.09	585115	--  	--  	0.500	20000	0.00	          0.22	  1.27	0.495	0.500	0.465	1205760	地产	
02302	中核国际	-2.00	584830	--  	--  	3.920	960	0.00	          0.03	  0.54	4.020	4.080	3.840	147960	一般金属	
00617	百利保控股	-0.29	584523	--  	--  	3.440	2000	0.00	          0.02	  3.06	3.450	3.460	3.410	169750	酒店及消闲	
01697	山东国信	-1.03	584460	--  	--  	3.840	1000	0.00	          0.02	  0.54	3.840	3.870	3.830	152000	其他金融	
00898	万事昌国际	1.01	584210	--  	--  	0.500	10000	-1.96	          0.03	  2.05	0.495	0.510	0.485	1176000	地产	
00028	天安	0.55	584010	--  	--  	5.500	3000	0.00	          0.01	  0.71	5.480	5.650	5.480	106000	地产	
00044	香港飞机工程	0.10	580920	--  	--  	48.500	400	0.21	          0.01	  0.57	48.300	48.500	48.300	12000	运输	
02221	创业集团控股	0.22	574120	--  	--  	4.580	4000	0.00	          0.02	  0.88	4.570	4.580	4.450	128000	建筑	
00908	珠海控股投资	0.86	565080	--  	--  	1.170	4000	-0.85	          0.03	  1.03	1.160	1.180	1.150	486000	酒店及消闲	
00771	自动系统	-0.87	560959	--  	--  	1.140	290000	0.00	          0.07	  0.35	1.150	1.150	1.130	491000	软件服务	
00987	中国再生能源投资	2.09	557671	--  	--  	0.244	58000	-0.41	          0.10	  5.90	0.241	0.245	0.236	2279780	公用事业	
00985	中誉集团	0.00	556876	--  	--  	0.041	8000	0.00	          0.03	  0.29	0.042	0.043	0.041	13209280	一般金属	
02355	宝业集团	0.00	556580	--  	--  	5.530	2000	-0.72	          0.04	  0.85	5.600	5.600	5.530	100000	建筑	
00678	云顶香港	0.00	555800	--  	--  	1.780	75000	0.00	          0.00	  1.22	1.760	1.780	1.750	315000	酒店及消闲	
00842	理士国际	0.74	555340	--  	--  	1.370	1000	1.48	          0.03	  0.45	1.370	1.370	1.340	410000	工业工程	
02299	百宏实业	3.18	553960	--  	--  	10.380	2000	0.00	          0.00	  1.96	10.140	10.400	10.140	54000	纺织服饰	
01868	同方友友	-2.74	549960	--  	--  	0.710	2000	0.00	          0.04	  4.45	0.720	0.720	0.710	770000	家电及用品	
00767	PACIFIC PLYWOOD	-3.85	548600	--  	--  	0.375	40000	0.00	          0.04	  0.45	0.390	0.390	0.375	1440000	其他金融	
00721	中国金融国际	3.93	546190	0.236	0.238	0.238	10000	-0.42	          0.02	  0.92	0.228	0.240	0.228	2360000	其他金融	
00653	卓悦控股	0.00	545150	--  	--  	0.260	100000	-1.89	          0.06	  0.44	0.260	0.265	0.255	2100000	医疗服务	
02008	凤凰卫视	-2.78	543280	1.040	1.060	1.050	16000	0.00	          0.01	  1.00	1.060	1.070	1.040	516000	媒体及娱乐	
01262	蜡笔小新食品	-1.11	539335	--  	--  	0.445	21000	3.49	          0.09	  5.53	0.440	0.455	0.430	1234000	食物饮品	
00240	利基控股	0.00	535800	--  	--  	0.590	50000	0.00	          0.07	  0.60	0.590	0.590	0.580	910000	建筑	
01290	中国汇融	-0.77	535380	--  	--  	1.290	2000	0.00	          0.04	  0.39	1.270	1.290	1.260	422000	其他金融	
00292	泛海酒店	-1.79	534889	--  	--  	0.550	300000	0.00	          0.05	  0.22	0.550	0.560	0.550	972271	酒店及消闲	
00926	碧生源	0.00	533950	--  	--  	0.590	259000	0.00	          0.06	  1.47	0.590	0.590	0.590	905000	医药医疗	
02383	ＴＯＭ集团	0.00	531800	--  	--  	2.190	130000	0.00	          0.01	  0.63	2.200	2.200	2.180	242000	媒体及娱乐	
01838	CHINAPROPERTIES	1.71	526620	--  	--  	1.780	2000	0.00	          0.02	  0.74	1.780	1.840	1.760	294000	地产	
02022	游莱互动	2.06	526520	--  	--  	0.990	28000	2.06	          0.03	  0.26	0.980	1.010	0.970	536000	软件服务	
00641	恒天立信	-2.86	526140	--  	--  	2.040	6000	2.51	          0.02	  2.87	2.100	2.100	1.980	262000	工业工程	
00620	大唐西市	6.09	525540	--  	--  	4.880	30000	0.00	          0.02	  0.16	4.710	4.890	4.710	108000	纺织服饰	
03728	正利控股	-1.30	522300	--  	--  	0.380	60000	0.00	          0.14	  1.73	0.385	0.385	0.375	1380000		
06896	金嗓子	-1.67	522155	--  	--  	1.770	500	-0.56	          0.04	  1.31	1.790	1.810	1.750	295500	医药医疗	
00565	锦艺集团控股	2.27	521125	--  	--  	0.450	15000	0.00	          0.04	  7.03	0.445	0.450	0.445	1160000	地产	
01195	京维集团	0.00	520000	--  	--  	0.105	5000000	0.00	          0.17	  2.70	--  	0.105	--  	5000000	地产	
00147	国际商业结算	-2.15	516475	--  	--  	0.455	5000	0.00	          0.01	  3.74	0.460	0.465	0.440	1145000	地产	
01349	复旦张江	-0.52	513710	--  	--  	3.840	1000	-0.78	          0.04	  0.16	3.850	3.950	3.810	134000	医药医疗	
00105	凯联国际酒店	0.00	511900	--  	--  	25.600	4000	0.00	          0.01	  1.20	25.550	25.600	25.550	20000	地产	
02324	首都创投	3.51	511763	--  	--  	0.059	240	-1.67	          0.32	  0.40	0.059	0.060	0.055	8740480	其他金融	
00162	世纪金花	1.64	510220	--  	--  	0.310	2000	-1.59	          0.14	  1.79	0.315	0.315	0.300	1628000	零售	
00353	能源国际投资	-0.58	507767	--  	--  	0.170	10000	0.00	          0.10	  2.87	0.171	0.173	0.170	2972200	石油天然气	
00876	美加医学	-4.48	504600	--  	--  	0.320	30000	-1.54	          0.03	  0.77	0.325	0.330	0.320	1550000	工业工程	
00752	PICO FAR EAST	0.32	503280	--  	--  	3.140	2000	0.00	          0.01	  0.24	3.130	3.170	3.130	160000	媒体及娱乐	
00433	北方矿业	-0.61	502430	--  	--  	0.163	10000	0.00	          0.01	  0.61	0.164	0.164	0.160	3120000	一般金属	
00731	森信纸业集团	1.79	499894	--  	--  	0.570	2000	0.00	          0.08	  1.24	0.560	0.570	0.550	885334	原材料	
01145	勇利投资	-1.74	498910	--  	--  	1.130	1000	-0.88	          0.10	  1.61	1.150	1.150	1.130	437000	工用运输	
01486	思城控股	-1.27	496980	--  	--  	3.110	8000	0.00	          0.05	  0.61	3.150	3.150	3.110	158000	建筑	
01184	S.A.S. DRAGON	0.76	496060	--  	--  	2.660	20000	0.00	          0.03	  0.22	2.630	2.690	2.630	186000	工业工程	
00730	SHOUGANG GRAND	3.60	493994	--  	--  	0.230	1000	2.22	          0.08	  1.30	0.222	0.230	0.217	2242000	其他金融	
01009	国际娱乐	0.51	493600	--  	--  	1.970	2000	0.00	          0.02	  0.33	1.960	1.990	1.940	252000	地产	
00153	中国赛特	-3.70	491360	--  	--  	0.520	2000	-3.70	          0.04	  0.89	0.540	0.540	0.520	928000	建筑	
00138	中建富通	0.00	490672	--  	--  	0.970	2000	0.00	          0.06	  1.42	0.970	0.970	0.960	509910	其他金融	
00627	福晟国际	-0.69	487934	--  	--  	1.430	20000	0.00	          0.00	  0.78	1.440	1.450	1.420	340460	建筑	
01069	中国农林低碳	-5.00	487900	--  	--  	0.057	100000	0.00	          0.20	  3.86	0.060	0.060	0.055	8600000	公用事业	
00043	卜蜂国际	0.00	487545	0.620	0.630	0.620	30000	-1.59	          0.00	  0.17	0.620	0.630	0.620	776842	农业产品	
00260	幸福控股	-1.08	478318	--  	--  	0.092	200000	1.10	          0.06	  2.31	0.092	0.094	0.091	5174000	石油天然气	
01878	南戈壁－Ｓ	-0.78	477079	--  	--  	1.280	40000	0.00	          0.14	  1.03	1.290	1.290	1.260	374000	煤炭	
00280	景福集团	-1.00	473460	--  	--  	0.495	2000	0.00	          0.10	  0.11	0.495	0.500	0.490	958000	纺织服饰	
01075	首都信息	-1.82	472200	--  	--  	0.540	30000	0.00	          0.11	  0.57	0.550	0.560	0.540	858000	软件服务	
03686	祈福生活服务	0.00	467200	--  	--  	0.640	20000	0.00	          0.07	  0.88	0.640	0.640	0.640	730000	综合企业	
00690	联康生物科技集团	0.78	460680	--  	--  	0.130	20000	1.56	          0.06	  0.47	0.130	0.131	0.127	3610000	医药医疗	
01583	亲亲食品	6.33	455511	2.280	2.340	2.350	1000	4.91	          0.04	  1.12	2.310	2.350	2.240	196200	食物饮品	
00555	御泰中彩控股	-1.79	454628	--  	--  	0.055	225000	0.00	          0.08	  0.41	0.056	0.056	0.055	8225500	酒店及消闲	
00831	利亚零售	-0.79	453400	--  	--  	3.770	10000	0.00	          0.02	  2.14	3.780	3.780	3.770	120000	零售	
01418	盛诺集团	3.08	452800	--  	--  	0.670	20000	3.08	          0.04	 16.59	0.660	0.680	0.640	690000	家电及用品	
02686	亚美能源	-0.85	447980	--  	--  	1.160	54000	0.00	          0.01	  1.38	1.180	1.180	1.130	386000	石油天然气	
01340	惠生国际	-1.52	447910	--  	--  	0.325	64000	0.00	          0.16	  2.27	0.330	0.330	0.320	1398000	农业产品	
00628	国美金融科技	-1.96	447700	--  	--  	1.000	16000	0.00	          0.02	  0.93	1.010	1.010	1.000	446000	其他金融	
00026	中华汽车	0.99	447100	--  	--  	102.000	1200	0.39	          0.01	  1.03	101.000	102.000	101.000	4400	地产	
00632	东方明珠石油	3.66	446409	--  	--  	0.255	1497000	0.00	          0.05	  0.65	0.250	0.255	0.246	1758000	石油天然气	
00711	亚洲联合基建控股	2.04	442480	--  	--  	1.000	30000	1.01	          0.02	  0.03	0.980	1.000	0.980	448000	建筑	
00661	中国大冶有色金属	0.93	442168	--  	--  	0.109	100000	-0.91	          0.02	  1.27	0.107	0.110	0.104	4076100	一般金属	
00866	中国秦发	1.33	440540	--  	--  	0.229	6000	0.44	          0.08	  1.21	0.228	0.229	0.226	1938000	煤炭	
00211	STYLAND HOLD	-4.59	439976	--  	--  	0.104	160000	-0.95	          0.09	  0.90	0.109	0.109	0.103	4199145	其他金融	
02277	华融投资股份	-5.81	439350	--  	--  	1.460	5000	-1.35	          0.02	  0.03	1.530	1.570	1.420	295000	建筑	
01087	威讯控股	0.00	432410	--  	--  	0.330	14000	0.00	          0.11	  2.17	0.335	0.340	0.325	1312000	信息器材	
00141	大中华集团	-3.89	431320	--  	--  	1.730	4000	-1.14	          0.07	  1.09	1.790	1.800	1.730	246000	地产	
02120	康宁医院	-0.66	422740	--  	--  	37.800	500	-1.95	          0.05	  0.22	37.800	38.800	37.800	11000	医疗服务	
00033	亚投金融集团	-2.02	410818	--  	--  	0.097	78000	-1.02	          0.04	  0.66	0.099	0.100	0.097	4148000	家电及用品	
01224	中渝置地	0.00	409240	--  	--  	1.790	22000	0.00	          0.01	  0.60	1.790	1.790	1.780	229000	地产	
01546	德莱建业	0.00	406480	--  	--  	0.560	96000	0.00	          0.09	  0.17	0.550	0.560	0.550	728000	建筑	
00893	中国铁钛	1.82	404855	--  	--  	0.280	211000	0.00	          0.06	  0.24	0.275	0.285	0.270	1452000	一般金属	
00265	东胜旅游	1.61	403050	--  	--  	0.315	150000	0.00	          0.01	  0.12	0.310	0.330	0.310	1270000	酒店及消闲	
00204	中国投资开发	-5.00	397200	--  	--  	0.019	400000	0.00	          0.24	  1.14	0.019	0.019	0.018	21440000	其他金融	
00550	ＫＫ文化	0.50	396000	--  	--  	2.000	10000	0.00	          0.05	  0.17	2.000	2.000	2.000	198000	媒体及娱乐	
00764	永恒策略	-0.53	394289	--  	--  	0.189	230000	1.61	          0.06	  7.21	0.186	0.189	0.185	2121638	纺织服饰	
01498	培力控股	-2.50	393865	--  	--  	2.730	10000	0.37	          0.06	  0.24	2.750	2.780	2.700	143500	医药医疗	
00373	联合集团	-0.63	390344	--  	--  	47.700	132	0.10	          0.00	  0.73	48.000	48.200	47.650	8132	其他金融	
00089	大生地产	1.32	389083	--  	--  	5.380	30000	1.51	          0.03	  2.02	5.300	5.380	5.280	72972	地产	
00438	彩虹新能源	-3.95	387000	--  	--  	0.730	100000	-1.35	          0.08	  0.73	0.750	0.750	0.730	520000	工业工程	
01023	时代集团控股	-2.56	386800	--  	--  	1.520	1000	-0.65	          0.03	  1.86	1.560	1.560	1.520	251000	纺织服饰	
00812	西证国际证券	-5.00	386360	--  	--  	0.285	10000	0.00	          0.06	  1.89	0.300	0.300	0.285	1344000	其他金融	
06822	科劲国际	-0.93	386000	--  	--  	1.070	28000	0.00	          0.05	  1.60	1.080	1.080	1.070	360000	家电及用品	
